,Brand,count,Percentage,state,year,quarter
398,Vivo,8226,0.179129828840207,arunachal-pradesh,2018,3
399,Oppo,5992,0.130482121858804,arunachal-pradesh,2018,3
400,Realme,2676,0.058272723313444005,arunachal-pradesh,2018,3
401,Apple,1153,0.025107791472496,arunachal-pradesh,2018,3
402,Gionee,1024,0.022298680371063,arunachal-pradesh,2018,3
403,OnePlus,740,0.016114280736901,arunachal-pradesh,2018,3
404,Motorola,722,0.015722311746004,arunachal-pradesh,2018,3
405,Lenovo,629,0.013697138626366002,arunachal-pradesh,2018,3
406,Others,4203,0.09152475937459101,arunachal-pradesh,2018,3
407,Xiaomi,15097,0.24408264890383402,arunachal-pradesh,2018,4
408,Samsung,12580,0.20338873439824,arunachal-pradesh,2018,4
409,Vivo,11624,0.18793248399405002,arunachal-pradesh,2018,4
410,Oppo,8328,0.134643988876673,arunachal-pradesh,2018,4
411,Realme,3613,0.058413632542197,arunachal-pradesh,2018,4
412,Apple,1517,0.024526288559787,arunachal-pradesh,2018,4
413,Gionee,1188,0.019207139623617,arunachal-pradesh,2018,4
414,Motorola,944,0.01526223889284,arunachal-pradesh,2018,4
415,OnePlus,896,0.014486192847442,arunachal-pradesh,2018,4
416,Lenovo,831,0.013435297160964001,arunachal-pradesh,2018,4
417,Others,5234,0.08462135420034901,arunachal-pradesh,2018,4
418,Xiaomi,18809,0.24440921553594802,arunachal-pradesh,2019,1
419,Samsung,15537,0.201891965643151,arunachal-pradesh,2019,1
420,Vivo,14892,0.19351066179814702,arunachal-pradesh,2019,1
421,Oppo,10738,0.13953246618241302,arunachal-pradesh,2019,1
422,Realme,4413,0.05734371142326201,arunachal-pradesh,2019,1
423,Apple,1870,0.024299284015749,arunachal-pradesh,2019,1
424,Gionee,1310,0.017022493080551003,arunachal-pradesh,2019,1
425,Motorola,1137,0.014774484452356,arunachal-pradesh,2019,1
426,OnePlus,1114,0.014475616253232002,arunachal-pradesh,2019,1
427,Huawei,972,0.012630429980378001,arunachal-pradesh,2019,1
428,Others,6165,0.080109671634809,arunachal-pradesh,2019,1
429,Xiaomi,23326,0.24327058455441403,arunachal-pradesh,2019,2
430,Samsung,19719,0.205652604682692,arunachal-pradesh,2019,2
431,Vivo,18958,0.19771601397507402,arunachal-pradesh,2019,2
432,Oppo,13678,0.14265004953850902,arunachal-pradesh,2019,2
433,Realme,5425,0.05657819262658301,arunachal-pradesh,2019,2
434,Apple,2169,0.022620847890702,arunachal-pradesh,2019,2
435,Gionee,1608,0.016770089169317,arunachal-pradesh,2019,2
436,Motorola,1404,0.014642540543359001,arunachal-pradesh,2019,2
437,OnePlus,1251,0.01304687907389,arunachal-pradesh,2019,2
438,Huawei,1175,0.012254262919121002,arunachal-pradesh,2019,2
439,Others,7172,0.074797935026333,arunachal-pradesh,2019,2
440,Xiaomi,27394,0.24426432692221903,arunachal-pradesh,2019,3
441,Vivo,22731,0.202685712757135,arunachal-pradesh,2019,3
442,Samsung,22720,0.20258762895790403,arunachal-pradesh,2019,3
443,Oppo,16262,0.145003522100063,arunachal-pradesh,2019,3
444,Realme,6477,0.057753524329240004,arunachal-pradesh,2019,3
445,Apple,2509,0.022372022933775,arunachal-pradesh,2019,3
446,Gionee,1800,0.016050076237862,arunachal-pradesh,2019,3
447,Motorola,1561,0.013918982781834002,arunachal-pradesh,2019,3
448,OnePlus,1390,0.012394225539237,arunachal-pradesh,2019,3
449,Huawei,1377,0.012278308321964,arunachal-pradesh,2019,3
450,Others,7928,0.070691669118761,arunachal-pradesh,2019,3
451,Xiaomi,31369,0.24256694581699803,arunachal-pradesh,2019,4
452,Vivo,26787,0.20713573201568103,arunachal-pradesh,2019,4
453,Samsung,26087,0.20172284470426302,arunachal-pradesh,2019,4
454,Oppo,19208,0.14852962782533302,arunachal-pradesh,2019,4
455,Realme,7743,0.059874266360451005,arunachal-pradesh,2019,4
456,Apple,2811,0.021736608903426,arunachal-pradesh,2019,4
457,Gionee,1983,0.015333936483633001,arunachal-pradesh,2019,4
458,Motorola,1637,0.012658423612560001,arunachal-pradesh,2019,4
459,Huawei,1581,0.012225392627647,arunachal-pradesh,2019,4
460,OnePlus,1535,0.011869688604325001,arunachal-pradesh,2019,4
461,Others,8580,0.066346533045677,arunachal-pradesh,2019,4
462,Xiaomi,35625,0.23898809923121303,arunachal-pradesh,2020,1
463,Vivo,31742,0.212939234969744,arunachal-pradesh,2020,1
464,Samsung,29807,0.19995840768518602,arunachal-pradesh,2020,1
465,Oppo,22566,0.151382609045657,arunachal-pradesh,2020,1
466,Realme,9351,0.062730602551889,arunachal-pradesh,2020,1
467,Apple,3135,0.021030952732346002,arunachal-pradesh,2020,1
468,Gionee,2068,0.013873049521688,arunachal-pradesh,2020,1
469,Huawei,1768,0.011860518159741,arunachal-pradesh,2020,1
470,Motorola,1742,0.011686098775039,arunachal-pradesh,2020,1
471,OnePlus,1696,0.011377510632874,arunachal-pradesh,2020,1
472,Others,9566,0.064172916694618,arunachal-pradesh,2020,1
473,Xiaomi,41662,0.234670541980691,arunachal-pradesh,2020,2
474,Vivo,39089,0.220177543456464,arunachal-pradesh,2020,2
475,Samsung,34984,0.197055211959399,arunachal-pradesh,2020,2
476,Oppo,27629,0.15562652787635,arunachal-pradesh,2020,2
477,Realme,11596,0.06531706602678901,arunachal-pradesh,2020,2
478,Apple,3398,0.019139995719129003,arunachal-pradesh,2020,2
479,Gionee,2355,0.013265064719997001,arunachal-pradesh,2020,2
480,Huawei,2019,0.011372469498800001,arunachal-pradesh,2020,2
481,Motorola,1873,0.010550091813399,arunachal-pradesh,2020,2
482,OnePlus,1809,0.010189597485552001,arunachal-pradesh,2020,2
483,Others,11120,0.062635889463426,arunachal-pradesh,2020,2
484,Xiaomi,47870,0.232326761985187,arunachal-pradesh,2020,3
485,Vivo,46799,0.22712889354804203,arunachal-pradesh,2020,3
486,Samsung,40403,0.196087281480834,arunachal-pradesh,2020,3
487,Oppo,32287,0.15669801888898502,arunachal-pradesh,2020,3
488,Realme,13982,0.067858633509022,arunachal-pradesh,2020,3
489,Apple,3738,0.018141580035526,arunachal-pradesh,2020,3
490,Gionee,2514,0.012201158964503,arunachal-pradesh,2020,3
491,Huawei,2276,0.011046077089581,arunachal-pradesh,2020,3
492,Motorola,1997,0.009692010521922001,arunachal-pradesh,2020,3
493,OnePlus,1965,0.009536705395882,arunachal-pradesh,2020,3
494,Others,12215,0.059282878580511005,arunachal-pradesh,2020,3
495,Vivo,53198,0.23000363177282301,arunachal-pradesh,2020,4
496,Xiaomi,53097,0.22956695432613303,arunachal-pradesh,2020,4
497,Samsung,45317,0.195929820313716,arunachal-pradesh,2020,4
498,Oppo,36466,0.15766217595074603,arunachal-pradesh,2020,4
499,Realme,16419,0.070988188091243,arunachal-pradesh,2020,4
500,Apple,4188,0.0181069816509,arunachal-pradesh,2020,4
501,Gionee,2611,0.011288760527817,arunachal-pradesh,2020,4
502,Huawei,2424,0.010480258720578001,arunachal-pradesh,2020,4
503,Motorola,2149,0.009291285474638,arunachal-pradesh,2020,4
504,OnePlus,2141,0.009256697162028,arunachal-pradesh,2020,4
505,Others,13282,0.057425246009373,arunachal-pradesh,2020,4
506,Vivo,58748,0.233832192326062,arunachal-pradesh,2021,1
507,Xiaomi,57405,0.228486705938544,arunachal-pradesh,2021,1
508,Samsung,48405,0.19266438465212501,arunachal-pradesh,2021,1
509,Oppo,39602,0.15762617417608601,arunachal-pradesh,2021,1
510,Realme,18658,0.07426365228466801,arunachal-pradesh,2021,1
511,Apple,4560,0.018149976118452,arunachal-pradesh,2021,1
512,Gionee,2611,0.010392453430982001,arunachal-pradesh,2021,1
513,Huawei,2526,0.010054131507721002,arunachal-pradesh,2021,1
514,OnePlus,2342,0.00932176405031,arunachal-pradesh,2021,1
515,Motorola,2224,0.008852093615666001,arunachal-pradesh,2021,1
516,Others,14159,0.05635647189937901,arunachal-pradesh,2021,1
517,Vivo,63439,0.23446254601363,arunachal-pradesh,2021,2
518,Xiaomi,61629,0.22777301420693902,arunachal-pradesh,2021,2
519,Samsung,51110,0.18889611637567802,arunachal-pradesh,2021,2
520,Oppo,42407,0.156730925594666,arunachal-pradesh,2021,2
521,Realme,22481,0.083086941738243,arunachal-pradesh,2021,2
522,Apple,5062,0.018708513815176003,arunachal-pradesh,2021,2
523,OnePlus,2622,0.009690581434886,arunachal-pradesh,2021,2
524,Gionee,2510,0.009276643555135002,arunachal-pradesh,2021,2
525,Huawei,2408,0.008899664414647,arunachal-pradesh,2021,2
526,Motorola,2229,0.008238102981831,arunachal-pradesh,2021,2
527,Others,14675,0.054236949869166,arunachal-pradesh,2021,2
528,Vivo,69301,0.236463270243249,arunachal-pradesh,2021,3
529,Xiaomi,66832,0.22803874802523602,arunachal-pradesh,2021,3
530,Samsung,52621,0.179549122573556,arunachal-pradesh,2021,3
531,Oppo,46021,0.157029136085548,arunachal-pradesh,2021,3
532,Realme,26567,0.09064976985256201,arunachal-pradesh,2021,3
533,Apple,5574,0.019019152224872,arunachal-pradesh,2021,3
534,OnePlus,3208,0.010946078280837001,arunachal-pradesh,2021,3
535,Gionee,2629,0.008970461284389001,arunachal-pradesh,2021,3
536,Huawei,2593,0.008847624994455001,arunachal-pradesh,2021,3
537,Motorola,2253,0.007687504478406001,arunachal-pradesh,2021,3
538,Others,15474,0.052799131956884,arunachal-pradesh,2021,3
539,Vivo,74157,0.23546090733590702,arunachal-pradesh,2021,4
540,Xiaomi,72002,0.22861842105263103,arunachal-pradesh,2021,4
541,Samsung,54367,0.17262433956512901,arunachal-pradesh,2021,4
542,Oppo,48973,0.155497485267222,arunachal-pradesh,2021,4
543,Realme,31777,0.100897302377565,arunachal-pradesh,2021,4
544,Apple,6342,0.020136913229018002,arunachal-pradesh,2021,4
545,OnePlus,3900,0.012383153830522001,arunachal-pradesh,2021,4
546,Gionee,2500,0.007937919122129001,arunachal-pradesh,2021,4
547,Huawei,2496,0.007925218451534,arunachal-pradesh,2021,4
548,Motorola,2316,0.00735368827474,arunachal-pradesh,2021,4
549,Others,16114,0.051164651493598,arunachal-pradesh,2021,4
550,Vivo,78763,0.23487575259662602,arunachal-pradesh,2022,1
551,Xiaomi,75927,0.22641863904884302,arunachal-pradesh,2022,1
552,Samsung,56027,0.167075705480126,arunachal-pradesh,2022,1
553,Oppo,52153,0.15552321680448702,arunachal-pradesh,2022,1
554,Realme,36430,0.10863633517127401,arunachal-pradesh,2022,1
555,Apple,7110,0.021202425008722003,arunachal-pradesh,2022,1
556,OnePlus,4423,0.013189637948464,arunachal-pradesh,2022,1
557,Huawei,2515,0.007499873262579001,arunachal-pradesh,2022,1
558,Gionee,2482,0.007401465382791001,arunachal-pradesh,2022,1
559,Infinix,2358,0.0070316903193480005,arunachal-pradesh,2022,1
560,Others,17151,0.051145258976736004,arunachal-pradesh,2022,1
561,Xiaomi,101793,0.264234743807059,assam,2018,1
562,Samsung,61603,0.159909354501255,assam,2018,1
563,Vivo,50781,0.13181755646524002,assam,2018,1
564,Oppo,40778,0.105851722446182,assam,2018,1
565,Realme,26387,0.068495497576816,assam,2018,1
566,Lenovo,9294,0.024125408514758,assam,2018,1
567,Gionee,9094,0.023606247582656,assam,2018,1
568,Motorola,8922,0.023159769181049002,assam,2018,1
569,Apple,8319,0.021594498970763,assam,2018,1
570,Asus,7905,0.020519835841313002,assam,2018,1
571,Others,60361,0.156685365112904,assam,2018,1
572,Xiaomi,152839,0.267647439961053,assam,2018,2
573,Samsung,89734,0.157139705032519,assam,2018,2
574,Vivo,80455,0.14089057624079301,assam,2018,2
575,Oppo,62688,0.109777496033594,assam,2018,2
576,Realme,38933,0.068178395435744,assam,2018,2
577,Lenovo,13092,0.022926349190783003,assam,2018,2
578,Motorola,12862,0.022523579536499003,assam,2018,2
579,Gionee,12545,0.021968457882552,assam,2018,2
580,Asus,11093,0.019425755543336,assam,2018,2
581,Apple,11044,0.019339948095249002,assam,2018,2
582,Others,85761,0.150182297047873,assam,2018,2
583,Xiaomi,210185,0.26781914419178304,assam,2018,3
584,Samsung,125434,0.15982884855033502,assam,2018,3
585,Vivo,119540,0.152318674009495,assam,2018,3
586,Oppo,88721,0.11304889640954001,assam,2018,3
587,Realme,53089,0.067646361757487,assam,2018,3
588,Motorola,17022,0.021689547172407002,assam,2018,3
589,Gionee,17020,0.021686998758922,assam,2018,3
590,Lenovo,15831,0.02017196694198,assam,2018,3
591,Asus,14498,0.018473449354104002,assam,2018,3
592,Apple,13471,0.017164839029462,assam,2018,3
593,Others,109991,0.14015127382448,assam,2018,3
594,Xiaomi,277115,0.26665646671882104,assam,2018,4
595,Vivo,169404,0.163010562719575,assam,2018,4
596,Samsung,167786,0.161453627284283,assam,2018,4
597,Oppo,122447,0.117825756023021,assam,2018,4
598,Realme,70255,0.067603522253688,assam,2018,4
599,Motorola,21507,0.020695309274928003,assam,2018,4
600,Lenovo,20275,0.01950980590269,assam,2018,4
601,Gionee,20028,0.019272127872704003,assam,2018,4
602,Asus,19175,0.018451320748907003,assam,2018,4
603,Huawei,17882,0.017207119563596,assam,2018,4
604,Others,133347,0.128314381637784,assam,2018,4
605,Xiaomi,334681,0.26581287204596904,assam,2019,1
606,Vivo,212982,0.169156172935107,assam,2019,1
607,Samsung,202440,0.16078342605940002,assam,2019,1
608,Oppo,153803,0.12215458050886101,assam,2019,1
609,Realme,84813,0.067360821548982,assam,2019,1
610,Motorola,24528,0.019480813447860002,assam,2019,1
611,Gionee,23250,0.018465790633674,assam,2019,1
612,Lenovo,22797,0.01810600555165,assam,2019,1
613,Asus,22514,0.017881239153829002,assam,2019,1
614,Huawei,22249,0.017670768851983,assam,2019,1
615,Others,155028,0.12312750926267801,assam,2019,1
616,Xiaomi,397560,0.265017385183131,assam,2019,2
617,Vivo,260776,0.173835832675611,assam,2019,2
618,Samsung,242964,0.16196217922737202,assam,2019,2
619,Oppo,188693,0.125784599714157,assam,2019,2
620,Realme,100087,0.06671897331427701,assam,2019,2
621,Motorola,28185,0.018788396723479,assam,2019,2
622,Gionee,27145,0.018095122549542,assam,2019,2
623,Huawei,26683,0.017787148829966,assam,2019,2
624,Asus,26345,0.017561834723436,assam,2019,2
625,Lenovo,26095,0.017395182277778,assam,2019,2
626,Others,175595,0.117053344781245,assam,2019,2
627,Xiaomi,463729,0.26781567440917603,assam,2019,3
628,Vivo,309395,0.178683736802803,assam,2019,3
629,Samsung,272124,0.15715875561572,assam,2019,3
630,Oppo,222464,0.128478801609912,assam,2019,3
631,Realme,119091,0.068778179671884,assam,2019,3
632,Huawei,31407,0.018138367206210003,assam,2019,3
633,Gionee,30833,0.017806867133731002,assam,2019,3
634,Motorola,30628,0.017688474250702,assam,2019,3
635,Asus,30395,0.017553910632431002,assam,2019,3
636,Lenovo,25713,0.014849932689314001,assam,2019,3
637,Others,195744,0.11304729997811101,assam,2019,3
638,Xiaomi,517791,0.266734836855173,assam,2019,4
639,Vivo,355815,0.18329452612274702,assam,2019,4
640,Samsung,302655,0.15590968566159402,assam,2019,4
641,Oppo,254644,0.131177300872647,assam,2019,4
642,Realme,140535,0.07239519477442001,assam,2019,4
643,Huawei,35293,0.018180834732796,assam,2019,4
644,Gionee,33438,0.017225250100452002,assam,2019,4
645,Motorola,32828,0.016911014722700003,assam,2019,4
646,Asus,28977,0.014927210723153,assam,2019,4
647,Lenovo,26680,0.013743934226929001,assam,2019,4
648,Others,212564,0.10950021120738501,assam,2019,4
649,Xiaomi,576697,0.26382129776782304,assam,2020,1
650,Vivo,410865,0.187958212904483,assam,2020,1
651,Samsung,337886,0.15457254505846002,assam,2020,1
652,Oppo,292242,0.13369180644647702,assam,2020,1
653,Realme,167659,0.07669888167001901,assam,2020,1
654,Huawei,39212,0.017938294681733,assam,2020,1
655,Motorola,34939,0.015983527437649,assam,2020,1
656,Gionee,33136,0.015158709899365002,assam,2020,1
657,Asus,32099,0.014684314010735002,assam,2020,1
658,Lenovo,28782,0.013166887624443001,assam,2020,1
659,Others,232421,0.10632552249880801,assam,2020,1
660,Xiaomi,663323,0.26003662261264004,assam,2020,2
661,Vivo,494955,0.19403281138335202,assam,2020,2
662,Samsung,388754,0.15239977686158002,assam,2020,2
663,Oppo,346884,0.135985852741972,assam,2020,2
664,Realme,204222,0.08005933631609101,assam,2020,2
665,Huawei,44120,0.017295971630215002,assam,2020,2
666,Motorola,38074,0.014925811963935002,assam,2020,2
667,Gionee,37873,0.014847015719654001,assam,2020,2
668,Asus,36040,0.014128441014346,assam,2020,2
669,Lenovo,31346,0.012288293896662,assam,2020,2
670,Others,265292,0.104000065859547,assam,2020,2
671,Xiaomi,729048,0.257613132952486,assam,2020,3
672,Vivo,564343,0.19941371252620502,assam,2020,3
673,Samsung,427293,0.15098633892235702,assam,2020,3
674,Oppo,388827,0.13739416560571602,assam,2020,3
675,Realme,236986,0.083740310550029,assam,2020,3
676,Huawei,47619,0.016826436363674,assam,2020,3
677,Motorola,40261,0.014226446469642,assam,2020,3
678,Gionee,39463,0.013944468767082002,assam,2020,3
679,Asus,38775,0.013701360171391001,assam,2020,3
680,Lenovo,33169,0.011720449143130002,assam,2020,3
681,Others,284227,0.10043317852828101,assam,2020,3
682,Xiaomi,792324,0.25508209028982104,assam,2020,4
683,Vivo,627536,0.20202997083530602,assam,2020,4
684,Samsung,465965,0.15001353764608502,assam,2020,4
685,Oppo,431650,0.138966110169074,assam,2020,4
686,Realme,271012,0.087250048532702,assam,2020,4
687,Huawei,50719,0.016328558187571,assam,2020,4
688,Motorola,42173,0.013577244907124001,assam,2020,4
689,Gionee,41431,0.013338364208073002,assam,2020,4
690,Asus,40998,0.013198963476686,assam,2020,4
691,Lenovo,34802,0.011204213057115001,assam,2020,4
692,Others,307543,0.09901089869043701,assam,2020,4
693,Xiaomi,852998,0.253985769617394,assam,2021,1
694,Vivo,692740,0.20626789517062602,assam,2021,1
695,Samsung,495482,0.147533027160164,assam,2021,1
696,Oppo,467440,0.13918333706521502,assam,2021,1
697,Realme,303919,0.090493882888762,assam,2021,1
698,Huawei,53218,0.015846009823585,assam,2021,1
699,Asus,46880,0.013958828601782,assam,2021,1
700,Motorola,43119,0.012838966093862002,assam,2021,1
701,Gionee,41879,0.012469747931187,assam,2021,1
702,Apple,37442,0.011148601973292,assam,2021,1
703,Others,323331,0.09627393367412501,assam,2021,1
704,Xiaomi,909274,0.251385104350057,assam,2021,2
705,Vivo,753920,0.208434704909185,assam,2021,2
706,Samsung,522765,0.14452775959233102,assam,2021,2
707,Oppo,503448,0.139187228508488,assam,2021,2
708,Realme,358841,0.09920802995585301,assam,2021,2
709,Huawei,51958,0.014364720922208002,assam,2021,2
710,Asus,45364,0.012541691364468002,assam,2021,2
711,Motorola,42821,0.011838633407942,assam,2021,2
712,Apple,41622,0.011507148354905001,assam,2021,2
713,Gionee,41574,0.011493877894066001,assam,2021,2
714,Others,345469,0.095511100740491,assam,2021,2
715,Xiaomi,977013,0.24933469100263303,assam,2021,3
716,Vivo,827232,0.21111043057512002,assam,2021,3
717,Oppo,549403,0.140208192972785,assam,2021,3
718,Samsung,540646,0.13797339784814502,assam,2021,3
719,Realme,422801,0.10789923643861901,assam,2021,3
720,Huawei,56098,0.014316265490700001,assam,2021,3
721,Apple,45531,0.011619556562748,assam,2021,3
722,Gionee,44481,0.011351595516628002,assam,2021,3
723,Asus,43763,0.011168361201282001,assam,2021,3
724,Motorola,42384,0.010816439027377,assam,2021,3
725,Others,369128,0.094201833363957,assam,2021,3
726,Xiaomi,1040847,0.247256087349103,assam,2021,4
727,Vivo,889004,0.211185362188393,assam,2021,4
728,Oppo,590804,0.140347126359781,assam,2021,4
729,Samsung,559238,0.13284853564158602,assam,2021,4
730,Realme,501363,0.119100169113816,assam,2021,4
731,Huawei,54361,0.012913606096174,assam,2021,4
732,Apple,53459,0.012699333498194002,assam,2021,4
733,Tecno,46362,0.011013421493917002,assam,2021,4
734,OnePlus,45171,0.010730496145587002,assam,2021,4
735,Motorola,43263,0.010277245461613,assam,2021,4
736,Others,385719,0.091628616651831,assam,2021,4
737,Xiaomi,1094829,0.243696674679121,assam,2022,1
738,Vivo,949299,0.21130332643382202,assam,2022,1
739,Oppo,636621,0.141704705237892,assam,2022,1
740,Samsung,577746,0.128599789564547,assam,2022,1
741,Realme,573316,0.127613721175028,assam,2022,1
742,Apple,59621,0.013270966919074001,assam,2022,1
743,Tecno,55957,0.01245540155131,assam,2022,1
744,Huawei,54586,0.012150232304802002,assam,2022,1
745,OnePlus,52178,0.011614238471402001,assam,2022,1
746,Infinix,47589,0.010592778462485,assam,2022,1
747,Others,390847,0.08699816520051101,assam,2022,1
748,Xiaomi,596264,0.27943709918999105,bihar,2018,1
749,Samsung,450851,0.21128979043998403,bihar,2018,1
750,Vivo,233197,0.109286982309527,bihar,2018,1
751,Oppo,220040,0.103120998929611,bihar,2018,1
752,Realme,155139,0.07270536562870801,bihar,2018,1
753,Motorola,57712,0.027046532858688,bihar,2018,1
754,Lenovo,51012,0.023906600606241002,bihar,2018,1
755,Micromax,37949,0.017784670007179003,bihar,2018,1
756,Apple,31149,0.014597873094248,bihar,2018,1
757,Huawei,30652,0.014364955731641002,bihar,2018,1
758,Others,269839,0.126459131204178,bihar,2018,1
759,Xiaomi,856356,0.284894366759462,bihar,2018,2
760,Samsung,632694,0.21048600871893403,bihar,2018,2
761,Vivo,340287,0.11320741535235,bihar,2018,2
762,Oppo,315880,0.10508764178913801,bihar,2018,2
